game_id,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_wins,home_team_losses,home_team_score,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_wins,away_team_losses,away_team_score,arena,arena_city,arena_state,arena_country,arena_timezone,gameTimeET,gameTimeUTC,duration,attendance,sellout
0022300696,1610612759,Spurs,San Antonio,SAS,10,39,113,1610612740,Pelicans,New Orleans,NOP,28,21,114,Frost Bank Center,San Antonio,TX,US,Central,2024-02-02T20:00:00Z,2024-02-03T01:00:00Z,2:13,17207,0
0022301087,1610612766,Hornets,Charlotte,CHA,18,57,104,1610612738,Celtics,Boston,BOS,59,16,118,Spectrum Center,Charlotte,NC,US,Eastern,2024-04-01T19:00:00Z,2024-04-01T23:00:00Z,1:54,19238,1
0022301068,1610612748,Heat,Miami,MIA,40,33,142,1610612757,Trail Blazers,Portland,POR,19,55,82,Kaseya Center,Miami,FL,US,Eastern,2024-03-29T20:00:00Z,2024-03-30T00:00:00Z,1:57,19839,1
0022300229,1610612739,Cavaliers,Cleveland,CLE,8,7,96,1610612748,Heat,Miami,MIA,10,5,129,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2023-11-22T19:30:00Z,2023-11-23T00:30:00Z,2:10,19432,1
0022300679,1610612745,Rockets,Houston,HOU,22,25,99,1610612740,Pelicans,New Orleans,NOP,27,21,110,Toyota Center,Houston,TX,US,Central,2024-01-31T20:00:00Z,2024-02-01T01:00:00Z,2:14,18055,1
0022300383,1610612751,Nets,Brooklyn,BKN,13,15,117,1610612743,Nuggets,Denver,DEN,20,10,122,Barclays Center,Brooklyn,NY,US,Eastern,2023-12-22T19:30:00Z,2023-12-23T00:30:00Z,2:17,17732,1
0022300803,1610612758,Kings,Sacramento,SAC,32,23,127,1610612759,Spurs,San Antonio,SAS,11,45,122,Golden 1 Center,Sacramento,CA,US,Pacific,2024-02-22T22:00:00Z,2024-02-23T03:00:00Z,2:03,18153,1
0022300550,1610612743,Nuggets,Denver,DEN,28,13,117,1610612754,Pacers,Indiana,IND,23,16,109,Ball Arena,Denver,CO,US,Mountain,2024-01-14T15:30:00Z,2024-01-14T20:30:00Z,2:16,19631,1
0022300100,1610612758,Kings,Sacramento,SAC,2,1,132,1610612747,Lakers,Los Angeles,LAL,1,2,127,Golden 1 Center,Sacramento,CA,US,Pacific,2023-10-29T21:00:00Z,2023-10-30T01:00:00Z,2:38,18198,1
0022300415,1610612753,Magic,Orlando,ORL,18,12,92,1610612755,76ers,Philadelphia,PHI,21,9,112,Kia Center,Orlando,FL,US,Eastern,2023-12-27T19:00:00Z,2023-12-28T00:00:00Z,2:15,19179,1
0022300045,1610612752,Knicks,New York,NYK,9,6,100,1610612748,Heat,Miami,MIA,10,6,98,Madison Square Garden,New York,NY,US,Eastern,2023-11-24T19:30:00Z,2023-11-25T00:30:00Z,2:19,19812,1
0022301204,1610612758,Kings,Sacramento,SAC,11,8,117,1610612740,Pelicans,New Orleans,NOP,12,10,127,Golden 1 Center,Sacramento,CA,US,Pacific,2023-12-04T22:00:00Z,2023-12-05T03:00:00Z,2:24,18048,1
0022300946,1610612765,Pistons,Detroit,DET,12,53,113,1610612761,Raptors,Toronto,TOR,23,43,104,Little Caesars Arena,Detroit,MI,US,Eastern,2024-03-13T19:00:00Z,2024-03-13T23:00:00Z,2:19,19313,0
0022301091,1610612741,Bulls,Chicago,CHI,36,40,101,1610612737,Hawks,Atlanta,ATL,35,40,113,United Center,Chicago,IL,US,Central,2024-04-01T20:00:00Z,2024-04-02T00:00:00Z,2:07,21114,1
0022300680,1610612750,Timberwolves,Minnesota,MIN,34,14,121,1610612742,Mavericks,Dallas,DAL,26,22,87,Target Center,Minneapolis,MN,US,Central,2024-01-31T20:00:00Z,2024-02-01T01:00:00Z,2:12,18024,1
0022300395,1610612761,Raptors,Toronto,TOR,11,18,119,1610612762,Jazz,Utah,UTA,12,18,126,Scotiabank Arena,Toronto,ON,US,Eastern,2023-12-23T19:30:00Z,2023-12-24T00:30:00Z,2:07,19420,0
0022300116,1610612761,Raptors,Toronto,TOR,2,3,130,1610612749,Bucks,Milwaukee,MIL,2,2,111,Scotiabank Arena,Toronto,ON,US,Eastern,2023-11-01T19:00:00Z,2023-11-01T23:00:00Z,2:20,19800,1
0022300546,1610612760,Thunder,Oklahoma City,OKC,27,11,112,1610612753,Magic,Orlando,ORL,21,18,100,Paycom Center,Oklahoma City,OK,US,Central,2024-01-13T20:00:00Z,2024-01-14T01:00:00Z,2:10,18203,1
0022300815,1610612750,Timberwolves,Minnesota,MIN,40,17,101,1610612751,Nets,Brooklyn,BKN,21,35,86,Target Center,Minneapolis,MN,US,Central,2024-02-24T21:00:00Z,2024-02-25T02:00:00Z,2:21,18024,1
0022300950,1610612763,Grizzlies,Memphis,MEM,23,44,98,1610612766,Hornets,Charlotte,CHA,17,49,110,FedExForum,Memphis,TN,US,Central,2024-03-13T20:00:00Z,2024-03-14T00:00:00Z,2:05,16717,0
0022301212,1610612745,Rockets,Houston,HOU,9,9,110,1610612760,Thunder,Oklahoma City,OKC,13,7,101,Toyota Center,Houston,TX,US,Central,2023-12-06T20:00:00Z,2023-12-07T01:00:00Z,2:11,16291,0
0022300053,1610612738,Celtics,Boston,BOS,14,4,124,1610612741,Bulls,Chicago,CHI,5,14,97,TD Garden,Boston,MA,US,Eastern,2023-11-28T19:30:00Z,2023-11-29T00:30:00Z,2:01,19156,1
0022300403,1610612747,Lakers,Los Angeles,LAL,16,15,115,1610612738,Celtics,Boston,BOS,23,6,126,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-12-25T17:00:00Z,2023-12-25T22:00:00Z,2:17,18997,1
0022300287,1610612742,Mavericks,Dallas,DAL,11,8,120,1610612760,Thunder,Oklahoma City,OKC,13,6,126,American Airlines Center,Dallas,TX,US,Central,2023-12-02T21:00:00Z,2023-12-03T02:00:00Z,2:22,20277,1
0022301183,1610612757,Trail Blazers,Portland,POR,21,60,107,1610612745,Rockets,Houston,HOU,40,41,116,Moda Center,Portland,OR,US,Pacific,2024-04-12T22:00:00Z,2024-04-13T02:00:00Z,2:08,18630,0
0022301029,1610612748,Heat,Miami,MIA,39,32,121,1610612739,Cavaliers,Cleveland,CLE,43,28,84,Kaseya Center,Miami,FL,US,Eastern,2024-03-24T18:00:00Z,2024-03-24T22:00:00Z,2:07,19645,1
0022300268,1610612752,Knicks,New York,NYK,11,7,118,1610612765,Pistons,Detroit,DET,2,17,112,Madison Square Garden,New York,NY,US,Eastern,2023-11-30T19:30:00Z,2023-12-01T00:30:00Z,2:18,19812,1
0022300792,1610612739,Cavaliers,Cleveland,CLE,36,18,109,1610612753,Magic,Orlando,ORL,31,25,116,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-02-22T19:00:00Z,2024-02-23T00:00:00Z,2:15,19432,1
0022300638,1610612763,Grizzlies,Memphis,MEM,18,27,107,1610612753,Magic,Orlando,ORL,23,22,106,FedExForum,Memphis,TN,US,Central,2024-01-26T20:00:00Z,2024-01-27T01:00:00Z,2:16,16823,0
0022300842,1610612757,Trail Blazers,Portland,POR,15,42,96,1610612748,Heat,Miami,MIA,33,25,106,Moda Center,Portland,OR,US,Pacific,2024-02-27T22:00:00Z,2024-02-28T03:00:00Z,2:14,18143,0
0022300511,1610612746,Clippers,LA,LAC,23,13,138,1610612756,Suns,Phoenix,PHX,19,18,111,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-01-08T22:30:00Z,2024-01-09T03:30:00Z,2:11,19370,1
0022300141,1610612759,Spurs,San Antonio,SAS,3,3,116,1610612761,Raptors,Toronto,TOR,3,4,123,Frost Bank Center,San Antonio,TX,US,Central,2023-11-05T15:30:00Z,2023-11-05T20:30:00Z,2:36,18354,1
0022300454,1610612749,Bucks,Milwaukee,MIL,24,9,113,1610612754,Pacers,Indiana,IND,18,14,122,Fiserv Forum,Milwaukee,WI,US,Central,2024-01-01T20:00:00Z,2024-01-02T01:00:00Z,2:22,17922,1
0022300004,1610612741,Bulls,Chicago,CHI,2,4,107,1610612751,Nets,Brooklyn,BKN,3,2,109,United Center,Chicago,IL,US,Central,2023-11-03T20:00:00Z,2023-11-04T00:00:00Z,2:03,20645,0
0022300907,1610612744,Warriors,Golden State,GSW,33,29,122,1610612741,Bulls,Chicago,CHI,31,32,125,Chase Center,San Francisco,CA,US,Pacific,2024-03-07T22:00:00Z,2024-03-08T03:00:00Z,2:17,18064,1
0022301052,1610612755,76ers,Philadelphia,PHI,39,34,107,1610612746,Clippers,LA,LAC,45,27,108,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-03-27T19:30:00Z,2024-03-27T23:30:00Z,2:24,21022,1
0022300213,1610612763,Grizzlies,Memphis,MEM,3,10,100,1610612738,Celtics,Boston,BOS,11,2,102,FedExForum,Memphis,TN,US,Central,2023-11-19T20:00:00Z,2023-11-20T01:00:00Z,2:10,17798,1
0022300643,1610612752,Knicks,New York,NYK,29,17,125,1610612748,Heat,Miami,MIA,24,22,109,Madison Square Garden,New York,NY,US,Eastern,2024-01-27T15:00:00Z,2024-01-27T20:00:00Z,2:23,19812,1
0022300356,1610612743,Nuggets,Denver,DEN,18,10,130,1610612742,Mavericks,Dallas,DAL,16,10,104,Ball Arena,Denver,CO,US,Mountain,2023-12-18T21:00:00Z,2023-12-19T02:00:00Z,2:04,19659,1
0022300706,1610612738,Celtics,Boston,BOS,38,12,131,1610612763,Grizzlies,Memphis,MEM,18,32,91,TD Garden,Boston,MA,US,Eastern,2024-02-04T18:00:00Z,2024-02-04T23:00:00Z,1:57,19156,1
0022301117,1610612764,Wizards,Washington,WAS,15,63,102,1610612757,Trail Blazers,Portland,POR,21,56,108,Capital One Arena,Washington,DC,US,Eastern,2024-04-05T19:00:00Z,2024-04-05T23:00:00Z,2:14,18079,0
0022300585,1610612753,Magic,Orlando,ORL,22,20,109,1610612755,76ers,Philadelphia,PHI,27,13,124,Kia Center,Orlando,FL,US,Eastern,2024-01-19T19:00:00Z,2024-01-20T00:00:00Z,2:17,19063,1
0022300993,1610612751,Nets,Brooklyn,BKN,26,43,91,1610612740,Pelicans,New Orleans,NOP,42,26,104,Barclays Center,Brooklyn,NY,US,Eastern,2024-03-19T19:30:00Z,2024-03-19T23:30:00Z,2:05,17732,1
0022300839,1610612741,Bulls,Chicago,CHI,27,31,95,1610612765,Pistons,Detroit,DET,9,49,105,United Center,Chicago,IL,US,Central,2024-02-27T20:00:00Z,2024-02-28T01:00:00Z,2:05,21089,1
0022300090,1610612740,Pelicans,New Orleans,NOP,2,0,96,1610612752,Knicks,New York,NYK,1,2,87,Smoothie King Center,New Orleans,LA,US,Central,2023-10-28T19:00:00Z,2023-10-28T23:00:00Z,2:09,16331,0
0022300614,1610612754,Pacers,Indiana,IND,24,20,109,1610612743,Nuggets,Denver,DEN,31,14,114,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-01-23T19:00:00Z,2024-01-24T00:00:00Z,2:16,16004,0
0022300244,1610612746,Clippers,LA,LAC,7,8,107,1610612742,Mavericks,Dallas,DAL,10,6,88,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-11-25T22:30:00Z,2023-11-26T03:30:00Z,2:09,19370,1
0022301005,1610612764,Wizards,Washington,WAS,12,58,109,1610612758,Kings,Sacramento,SAC,40,29,102,Capital One Arena,Washington,DC,US,Eastern,2024-03-21T19:00:00Z,2024-03-21T23:00:00Z,2:13,14495,0
0022301140,1610612759,Spurs,San Antonio,SAS,19,59,126,1610612755,76ers,Philadelphia,PHI,44,35,133,Frost Bank Center,San Antonio,TX,US,Central,2024-04-07T19:00:00Z,2024-04-07T23:00:00Z,2:52,18046,0
0022300751,1610612766,Hornets,Charlotte,CHA,11,41,115,1610612763,Grizzlies,Memphis,MEM,18,35,106,Spectrum Center,Charlotte,NC,US,Eastern,2024-02-10T19:00:00Z,2024-02-11T00:00:00Z,1:56,17259,0
0022300301,1610612740,Pelicans,New Orleans,NOP,13,11,121,1610612750,Timberwolves,Minnesota,MIN,17,5,107,Smoothie King Center,New Orleans,LA,US,Central,2023-12-11T20:00:00Z,2023-12-12T01:00:00Z,2:20,16487,0
0022300881,1610612750,Timberwolves,Minnesota,MIN,43,19,119,1610612757,Trail Blazers,Portland,POR,17,43,114,Target Center,Minneapolis,MN,US,Central,2024-03-04T20:00:00Z,2024-03-05T01:00:00Z,2:17,18024,1
0022300028,1610612764,Wizards,Washington,WAS,2,10,99,1610612752,Knicks,New York,NYK,7,5,120,Capital One Arena,Washington,DC,US,Eastern,2023-11-17T19:00:00Z,2023-11-18T00:00:00Z,2:18,16886,0
0022300478,1610612744,Warriors,Golden State,GSW,16,18,127,1610612743,Nuggets,Denver,DEN,25,11,130,Chase Center,San Francisco,CA,US,Pacific,2024-01-04T22:00:00Z,2024-01-05T03:00:00Z,2:23,18064,1
0022300182,1610612745,Rockets,Houston,HOU,6,3,107,1610612743,Nuggets,Denver,DEN,8,2,104,Toyota Center,Houston,TX,US,Central,2023-11-12T19:00:00Z,2023-11-13T00:00:00Z,2:10,18055,1
0022300497,1610612739,Cavaliers,Cleveland,CLE,21,15,117,1610612759,Spurs,San Antonio,SAS,5,30,115,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-01-07T13:00:00Z,2024-01-07T18:00:00Z,2:18,19432,1
0022301013,1610612748,Heat,Miami,MIA,38,32,88,1610612740,Pelicans,New Orleans,NOP,43,27,111,Kaseya Center,Miami,FL,US,Eastern,2024-03-22T20:00:00Z,2024-03-23T00:00:00Z,1:57,19727,1
0022300252,1610612743,Nuggets,Denver,DEN,11,6,132,1610612759,Spurs,San Antonio,SAS,3,14,120,Ball Arena,Denver,CO,US,Mountain,2023-11-26T20:00:00Z,2023-11-27T01:00:00Z,2:19,19665,1
0022300602,1610612764,Wizards,Washington,WAS,7,35,104,1610612743,Nuggets,Denver,DEN,30,14,113,Capital One Arena,Washington,DC,US,Eastern,2024-01-21T18:00:00Z,2024-01-21T23:00:00Z,2:09,17107,0
0022300317,1610612756,Suns,Phoenix,PHX,13,11,112,1610612751,Nets,Brooklyn,BKN,13,10,116,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-13T21:00:00Z,2023-12-14T02:00:00Z,2:20,17071,1
0022300747,1610612747,Lakers,Los Angeles,LAL,28,26,139,1610612740,Pelicans,New Orleans,NOP,30,22,122,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-02-09T22:30:00Z,2024-02-10T03:30:00Z,2:14,18997,1
0022301156,1610612756,Suns,Phoenix,PHX,46,33,92,1610612746,Clippers,LA,LAC,51,28,105,Footprint Center,Phoenix,AZ,US,Mountain,2024-04-09T22:00:00Z,2024-04-10T02:00:00Z,2:11,17071,1
0022300194,1610612755,76ers,Philadelphia,PHI,8,3,107,1610612738,Celtics,Boston,BOS,9,2,117,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-11-15T19:30:00Z,2023-11-16T00:30:00Z,2:09,19773,1
0022300897,1610612745,Rockets,Houston,HOU,27,35,116,1610612746,Clippers,LA,LAC,40,21,122,Toyota Center,Houston,TX,US,Central,2024-03-06T19:30:00Z,2024-03-07T00:30:00Z,2:20,17033,0
0022300878,1610612756,Suns,Phoenix,PHX,35,26,110,1610612760,Thunder,Oklahoma City,OKC,42,18,118,Footprint Center,Phoenix,AZ,US,Mountain,2024-03-03T21:30:00Z,2024-03-04T02:30:00Z,2:20,17071,1
0022300481,1610612751,Nets,Brooklyn,BKN,16,20,124,1610612760,Thunder,Oklahoma City,OKC,23,11,115,Barclays Center,Brooklyn,NY,US,Eastern,2024-01-05T19:30:00Z,2024-01-06T00:30:00Z,2:22,18147,1
0022300655,1610612753,Magic,Orlando,ORL,24,22,113,1610612756,Suns,Phoenix,PHX,26,20,98,Kia Center,Orlando,FL,US,Eastern,2024-01-28T18:00:00Z,2024-01-28T23:00:00Z,2:24,18823,0
0022300205,1610612749,Bucks,Milwaukee,MIL,9,4,132,1610612742,Mavericks,Dallas,DAL,9,4,125,Fiserv Forum,Milwaukee,WI,US,Central,2023-11-18T20:00:00Z,2023-11-19T01:00:00Z,2:07,18128,1
0022301044,1610612748,Heat,Miami,MIA,39,33,92,1610612744,Warriors,Golden State,GSW,37,34,113,Kaseya Center,Miami,FL,US,Eastern,2024-03-26T19:30:00Z,2024-03-26T23:30:00Z,2:10,19813,1
0022301101,1610612758,Kings,Sacramento,SAC,44,31,109,1610612746,Clippers,LA,LAC,47,28,95,Golden 1 Center,Sacramento,CA,US,Pacific,2024-04-02T22:00:00Z,2024-04-03T02:00:00Z,2:12,17832,1
0022300710,1610612760,Thunder,Oklahoma City,OKC,35,15,135,1610612761,Raptors,Toronto,TOR,17,32,127,Paycom Center,Oklahoma City,OK,US,Central,2024-02-04T19:00:00Z,2024-02-05T00:00:00Z,2:33,17059,0
0022300340,1610612743,Nuggets,Denver,DEN,17,10,117,1610612760,Thunder,Oklahoma City,OKC,16,8,118,Ball Arena,Denver,CO,US,Mountain,2023-12-16T21:00:00Z,2023-12-17T02:00:00Z,2:18,19611,1
0022301228,1610612756,Suns,Phoenix,PHX,12,10,106,1610612758,Kings,Sacramento,SAC,12,8,114,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-08T21:00:00Z,2023-12-09T02:00:00Z,2:15,17071,1
0022300069,1610612761,Raptors,Toronto,TOR,1,0,97,1610612750,Timberwolves,Minnesota,MIN,0,1,94,Scotiabank Arena,Toronto,ON,US,Eastern,2023-10-25T19:30:00Z,2023-10-25T23:30:00Z,2:10,19800,1
0022300593,1610612766,Hornets,Charlotte,CHA,9,31,89,1610612755,76ers,Philadelphia,PHI,28,13,97,Spectrum Center,Charlotte,NC,US,Eastern,2024-01-20T19:00:00Z,2024-01-21T00:00:00Z,2:10,18261,0
0022300439,1610612762,Jazz,Utah,UTA,14,19,117,1610612748,Heat,Miami,MIA,19,13,109,Delta Center,Salt Lake City,UT,US,Mountain,2023-12-30T17:00:00Z,2023-12-30T22:00:00Z,2:19,18206,1
0022300086,1610612757,Trail Blazers,Portland,POR,0,2,97,1610612753,Magic,Orlando,ORL,2,0,102,Moda Center,Portland,OR,US,Pacific,2023-10-27T22:00:00Z,2023-10-28T02:00:00Z,2:19,19464,1
0022300985,1610612755,76ers,Philadelphia,PHI,38,30,98,1610612748,Heat,Miami,MIA,37,31,91,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-03-18T19:30:00Z,2024-03-18T23:30:00Z,2:18,19782,1
0022300858,1610612755,76ers,Philadelphia,PHI,34,25,121,1610612766,Hornets,Charlotte,CHA,15,45,114,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-03-01T19:00:00Z,2024-03-02T00:00:00Z,2:11,19788,1
0022300337,1610612748,Heat,Miami,MIA,15,11,118,1610612741,Bulls,Chicago,CHI,10,17,116,Kaseya Center,Miami,FL,US,Eastern,2023-12-16T20:00:00Z,2023-12-17T01:00:00Z,2:09,19815,1
0022300767,1610612749,Bucks,Milwaukee,MIL,35,19,112,1610612743,Nuggets,Denver,DEN,36,18,95,Fiserv Forum,Milwaukee,WI,US,Central,2024-02-12T20:00:00Z,2024-02-13T01:00:00Z,2:05,17444,1
0022301176,1610612748,Heat,Miami,MIA,45,36,125,1610612761,Raptors,Toronto,TOR,25,56,103,Kaseya Center,Miami,FL,US,Eastern,2024-04-12T20:00:00Z,2024-04-13T00:00:00Z,2:08,19600,1
0022301199,1610612746,Clippers,LA,LAC,51,31,105,1610612745,Rockets,Houston,HOU,41,41,116,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-04-14T15:30:00Z,2024-04-14T19:30:00Z,1:55,19370,1
0022301033,1610612739,Cavaliers,Cleveland,CLE,44,28,115,1610612766,Hornets,Charlotte,CHA,17,54,92,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-03-25T19:00:00Z,2024-03-25T23:00:00Z,2:04,19432,1
0022300272,1610612759,Spurs,San Antonio,SAS,3,15,135,1610612737,Hawks,Atlanta,ATL,9,9,137,Frost Bank Center,San Antonio,TX,US,Central,2023-11-30T20:00:00Z,2023-12-01T01:00:00Z,2:18,17646,0
0022300788,1610612762,Jazz,Utah,UTA,26,29,122,1610612747,Lakers,Los Angeles,LAL,30,26,138,Delta Center,Salt Lake City,UT,US,Mountain,2024-02-14T21:00:00Z,2024-02-15T02:00:00Z,2:06,18206,1
0022300622,1610612759,Spurs,San Antonio,SAS,8,36,114,1610612760,Thunder,Oklahoma City,OKC,31,13,140,Frost Bank Center,San Antonio,TX,US,Central,2024-01-24T21:30:00Z,2024-01-25T02:30:00Z,2:14,18130,0
0022301208,1610612764,Wizards,Washington,WAS,3,17,126,1610612755,76ers,Philadelphia,PHI,13,7,131,Capital One Arena,Washington,DC,US,Eastern,2023-12-06T19:00:00Z,2023-12-07T00:00:00Z,2:07,15568,0
0022300049,1610612749,Bucks,Milwaukee,MIL,11,5,131,1610612764,Wizards,Washington,WAS,2,13,128,Fiserv Forum,Milwaukee,WI,US,Central,2023-11-24T20:00:00Z,2023-11-25T01:00:00Z,2:20,17880,1
0022300419,1610612760,Thunder,Oklahoma City,OKC,20,9,129,1610612752,Knicks,New York,NYK,17,13,120,Paycom Center,Oklahoma City,OK,US,Central,2023-12-27T20:00:00Z,2023-12-28T01:00:00Z,2:15,18203,1
0022301121,1610612763,Grizzlies,Memphis,MEM,27,50,108,1610612765,Pistons,Detroit,DET,13,64,90,FedExForum,Memphis,TN,US,Central,2024-04-05T20:00:00Z,2024-04-06T00:00:00Z,2:01,16745,0
0022300730,1610612748,Heat,Miami,MIA,28,24,116,1610612759,Spurs,San Antonio,SAS,10,41,104,Kaseya Center,Miami,FL,US,Eastern,2024-02-07T19:30:00Z,2024-02-08T00:30:00Z,2:09,19652,1
0022300360,1610612740,Pelicans,New Orleans,NOP,16,12,113,1610612763,Grizzlies,Memphis,MEM,7,19,115,Smoothie King Center,New Orleans,LA,US,Central,2023-12-19T19:30:00Z,2023-12-20T00:30:00Z,2:26,18355,1
0022300675,1610612739,Cavaliers,Cleveland,CLE,29,16,128,1610612765,Pistons,Detroit,DET,6,41,121,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-01-31T19:00:00Z,2024-02-01T00:00:00Z,2:13,19432,1
0022300225,1610612766,Hornets,Charlotte,CHA,5,9,117,1610612764,Wizards,Washington,WAS,2,12,114,Spectrum Center,Charlotte,NC,US,Eastern,2023-11-22T19:00:00Z,2023-11-23T00:00:00Z,2:13,16432,0
0022301064,1610612753,Magic,Orlando,ORL,42,31,97,1610612746,Clippers,LA,LAC,46,27,100,Kia Center,Orlando,FL,US,Eastern,2024-03-29T19:00:00Z,2024-03-29T23:00:00Z,2:11,19452,1
0022300819,1610612754,Pacers,Indiana,IND,33,25,133,1610612742,Mavericks,Dallas,DAL,33,24,111,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-02-25T17:00:00Z,2024-02-25T22:00:00Z,2:05,17274,1
0022300376,1610612741,Bulls,Chicago,CHI,13,17,114,1610612759,Spurs,San Antonio,SAS,4,23,95,United Center,Chicago,IL,US,Central,2023-12-21T20:00:00Z,2023-12-22T01:00:00Z,2:02,20697,0
0022300726,1610612766,Hornets,Charlotte,CHA,10,40,117,1610612761,Raptors,Toronto,TOR,18,33,123,Spectrum Center,Charlotte,NC,US,Eastern,2024-02-07T19:00:00Z,2024-02-08T00:00:00Z,2:13,11720,0
0022301137,1610612761,Raptors,Toronto,TOR,25,53,130,1610612764,Wizards,Washington,WAS,15,64,122,Scotiabank Arena,Toronto,ON,US,Eastern,2024-04-07T18:00:00Z,2024-04-07T22:00:00Z,2:24,19502,0
0022301072,1610612762,Jazz,Utah,UTA,29,45,100,1610612745,Rockets,Houston,HOU,38,35,101,Delta Center,Salt Lake City,UT,US,Mountain,2024-03-29T21:30:00Z,2024-03-30T01:30:00Z,2:12,18206,1
0022300233,1610612740,Pelicans,New Orleans,NOP,8,7,117,1610612758,Kings,Sacramento,SAC,8,6,112,Smoothie King Center,New Orleans,LA,US,Central,2023-11-22T20:00:00Z,2023-11-23T01:00:00Z,2:27,16012,0
0022300663,1610612763,Grizzlies,Memphis,MEM,18,29,94,1610612758,Kings,Sacramento,SAC,27,18,103,FedExForum,Memphis,TN,US,Central,2024-01-29T20:00:00Z,2024-01-30T01:00:00Z,2:01,15333,0
0022300399,1610612744,Warriors,Golden State,GSW,15,14,126,1610612757,Trail Blazers,Portland,POR,7,21,106,Chase Center,San Francisco,CA,US,Pacific,2023-12-23T20:30:00Z,2023-12-24T01:30:00Z,2:09,18064,1
0022300008,1610612765,Pistons,Detroit,DET,2,8,106,1610612755,76ers,Philadelphia,PHI,7,1,114,Little Caesars Arena,Detroit,MI,US,Eastern,2023-11-10T19:00:00Z,2023-11-11T00:00:00Z,2:19,18902,0
0022300458,1610612746,Clippers,LA,LAC,20,12,121,1610612748,Heat,Miami,MIA,19,14,104,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-01-01T22:30:00Z,2024-01-02T03:30:00Z,2:10,19370,1
0022301160,1610612751,Nets,Brooklyn,BKN,32,48,106,1610612761,Raptors,Toronto,TOR,25,55,102,Barclays Center,Brooklyn,NY,US,Eastern,2024-04-10T19:30:00Z,2024-04-10T23:30:00Z,2:20,17732,1
0022300771,1610612751,Nets,Brooklyn,BKN,21,32,110,1610612738,Celtics,Boston,BOS,42,12,118,Barclays Center,Brooklyn,NY,US,Eastern,2024-02-13T19:30:00Z,2024-02-14T00:30:00Z,2:14,18053,1
0022300321,1610612742,Mavericks,Dallas,DAL,15,9,101,1610612750,Timberwolves,Minnesota,MIN,18,5,119,American Airlines Center,Dallas,TX,US,Central,2023-12-14T20:30:00Z,2023-12-15T01:30:00Z,2:12,20177,1
0022300634,1610612737,Hawks,Atlanta,ATL,18,27,143,1610612742,Mavericks,Dallas,DAL,25,20,148,State Farm Arena,Atlanta,GA,US,Eastern,2024-01-26T19:00:00Z,2024-01-27T00:00:00Z,2:24,16149,0
0022300264,1610612758,Kings,Sacramento,SAC,10,7,117,1610612746,Clippers,LA,LAC,8,9,131,Golden 1 Center,Sacramento,CA,US,Pacific,2023-11-29T22:00:00Z,2023-11-30T03:00:00Z,2:18,17829,1
0022301025,1610612759,Spurs,San Antonio,SAS,15,56,106,1610612756,Suns,Phoenix,PHX,42,29,131,Frost Bank Center,San Antonio,TX,US,Central,2024-03-23T20:00:00Z,2024-03-24T00:00:00Z,1:59,18354,1
0022300970,1610612740,Pelicans,New Orleans,NOP,41,26,126,1610612757,Trail Blazers,Portland,POR,19,48,107,Smoothie King Center,New Orleans,LA,US,Central,2024-03-16T19:00:00Z,2024-03-16T23:00:00Z,2:09,17725,1
0022300073,1610612759,Spurs,San Antonio,SAS,0,1,119,1610612742,Mavericks,Dallas,DAL,1,0,126,Frost Bank Center,San Antonio,TX,US,Central,2023-10-25T21:30:00Z,2023-10-26T01:30:00Z,2:20,18947,1
0022300589,1610612744,Warriors,Golden State,GSW,41,34,104,1610612742,Mavericks,Dallas,DAL,45,30,100,Chase Center,San Francisco,CA,US,Pacific,2024-04-02T22:00:00Z,2024-04-03T02:00:00Z,2:20,18064,1
0022300423,1610612750,Timberwolves,Minnesota,MIN,23,7,118,1610612742,Mavericks,Dallas,DAL,18,14,110,Target Center,Minneapolis,MN,US,Central,2023-12-28T20:00:00Z,2023-12-29T01:00:00Z,2:24,18024,1
0022300136,1610612751,Nets,Brooklyn,BKN,3,3,114,1610612738,Celtics,Boston,BOS,5,0,124,Barclays Center,Brooklyn,NY,US,Eastern,2023-11-04T20:00:00Z,2023-11-05T00:00:00Z,2:11,17983,1
